priser på realiserede handler	ejendomskategori	område	1992K1	1992K2	1992K3	1992K4	1993K1	1993K2	1993K3	1993K4	1994K1	1994K2	1994K3	1994K4	1995K1	1995K2	1995K3	1995K4	1996K1	1996K2	1996K3	1996K4	1997K1	1997K2	1997K3	1997K4	1998K1	1998K2	1998K3	1998K4	1999K1	1999K2	1999K3	1999K4	2000K1	2000K2	2000K3	2000K4	2001K1	2001K2	2001K3	2001K4	2002K1	2002K2	2002K3	2002K4	2003K1	2003K2	2003K3	2003K4	2004K1	2004K2	2004K3	2004K4	2005K1	2005K2	2005K3	2005K4	2006K1	2006K2	2006K3	2006K4	2007K1	2007K2	2007K3	2007K4	2008K1	2008K2	2008K3	2008K4	2009K1	2009K2	2009K3	2009K4	2010K1	2010K2	2010K3	2010K4	2011K1	2011K2	2011K3	2011K4	2012K1	2012K2	2012K3	2012K4	2013K1	2013K2	2013K3	2013K4	2014K1	2014K2	2014K3	2014K4	2015K1	2015K2	2015K3	2015K4	
Realiseret handelspris	Fritidshus	Halsnæs	4262	4641	4487	4086	4776	4533	4497	4681	4892	4788	4558	4295	4164	4652	4504	5105	4547	5008	4842	5090	5175	5250	5700	5486	5761	6271	6638	6289	6745	7444	6821	6880	7140	7704	7915	8015	8315	9226	8858	8817	9400	10031	10677	10225	11386	11957	12679	11217	13263	14121	14826	14476	15344	16595	17406	17814	19587	19996	20502	20282	18817	21538	20793	23581	19385	22003	20710	16627	14459	17466	17371	18131	15560	18234	19965	16013	17107	15917	15077	13779	15101	13673	13524	15969	16010	17333	15963	14002	12436	14170	13771	13118	15552	15645	13686	13670
Realiseret handelspris	Fritidshus	Helsingør	6042	6056	5762	6741	6376	6526	6419	6621	5660	6240	7297	6070	6456	7374	6965	7533	7567	7634	8177	8100	9408	9080	9789	8786	8197	9609	10417	11717	11936	12115	11886	10338	11817	12686	12942	14872	11810	13968	16019	13239	15113	15092	16497	15431	17685	19331	22478	17655	21306	21080	20373	21400	28219	26723	30504	34793	28872	36263	36139	37014	38926	39453	42098	39518	30243	33940	29652	31841	21235	27586	26048	22143	39442	29360	25115	26822	25662	41703	21351	22786	20114	20709	22270	22299	22171	28511	17064	31193	27250	22318	22792	22249	25045	28226	27274	20186
Realiseret handelspris	Fritidshus	Hillerød	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	17288	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Hørsholm	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Rudersdal	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Landsdel Bornholm	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	4745	4696	4772	4985	5702	5066	4791	5640	5630	5342	5400	5849	6642	6418	6163	7234	7480	8003	6564	7294	7992	8667	7312	7448	8560	8847	8791	7993	10364	8516	8493	10810	11032	11096	9740	13706	14111	11206	12269	12985	15814	14010	15166	15868	15809	18467	18145	15627	23795	19029	22217	17456	12680	18581	16537	14697	16513	14946	16107	17116	18367	14270	13001	11863	15395	12425	14107	10290	9440	11267	14576	14222	8979	13592	12683	12738	10549	10844	9452	13207
Realiseret handelspris	Fritidshus	Bornholm	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	4745	4696	4772	4985	5702	5066	4791	5640	5630	5342	5400	5849	6642	6418	6163	7234	7480	8003	6564	7294	7992	8667	7312	7448	8560	8847	8791	7993	10364	8516	8493	10810	11032	11096	9740	13706	14111	11206	12269	12985	15814	14010	15166	15868	15809	18467	18145	15627	23795	19029	22217	17456	12680	18581	16537	14697	16513	14946	16107	17116	18367	14270	13001	11863	15395	12425	14107	10290	9440	11267	14576	14222	8979	13592	12683	12738	10549	10844	9452	13207
Realiseret handelspris	Fritidshus	Region Sjælland	3717	3839	3556	3621	3585	3748	3739	3597	3646	3738	3627	3643	3663	4003	3848	4015	4192	4253	3985	4130	4312	4497	4423	4585	4819	4959	4811	5358	5051	5492	5454	5380	5790	6173	6282	6211	6657	7014	7194	6959	7334	7871	8061	8183	8421	9113	9358	9450	10277	11027	12140	12123	13281	14080	14968	16157	15796	16778	17297	16813	16902	17244	17471	16917	16919	16982	17091	14557	13759	14230	14204	14208	13596	14566	13756	13627	13806	12175	13143	12687	11330	12451	11428	11723	10800	11148	11387	11447	11621	11693	11180	10959	11369	11869	12006	11437
Realiseret handelspris	Fritidshus	Landsdel Østsjælland	4122	4336	4241	4961	4028	4383	4149	4129	4005	4135	4215	3478	3886	4504	4409	4456	4710	4649	5024	4930	4886	5365	4661	6070	5182	6273	6326	6637	5197	6271	7693	5880	7697	8055	7958	7268	8352	8079	9517	9738	9776	9117	9795	10660	8655	11236	10317	9367	11298	11436	13775	12649	13250	14609	14626	19089	18711	19422	16592	22657	17316	20917	20382	19196	21121	15650	16234	15226	11792	14715	13605	16202	13658	16863	14979	12904	12507	11242	11989	13263	13379	14479	11526	11344	19423	9045	11053	9880	9646	13737	11603	8880	11560	13363	12519	13340
Realiseret handelspris	Fritidshus	Greve	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Køge	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Lejre	3931	4005	4234	4702	3936	4077	4648	4045	4644	4216	4527	3714	4077	4421	4935	4404	4880	4703	4997	4793	5054	5340	5078	5939	5205	5624	5604	6472	5812	6252	6851	5033	7404	7231	7153	6942	6998	7796	8164	8264	8059	9549	8769	10120	7739	11048	9416	10116	9532	10843	12579	10609	13012	13761	14564	14527	15262	17476	15641	16216	17316	19102	17001	16487	17123	14316	14883	13331	..	14610	12180	14321	11745	14757	14438	11543	9501	11242	12099	13840	12288	10483	9987	11436	..	8482	10765	9105	7029	11719	9507	8880	10903	12320	10881	12495
Realiseret handelspris	Fritidshus	Roskilde	5199	4893	4651	..	3943	3799	3005	4600	3742	4777	4520	3521	3765	4468	3429	5374	5063	4905	5476	5750	4793	5954	5002	6079	6068	8908	7973	7201	5192	6574	10899	7846	9820	9118	10137	8416	10065	10012	16073	11534	13498	9377	11181	11717	..	11360	11751	9390	18240	13998	..	20671	..	18848	..	..	..	..	..	..	..	..	36167	32810	..	..	..	..	..	15855	..	..	20928	..	17695	11625	..	..	..	..	..	..	..	..	..	..	13124	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Solrød	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Fritidshus	Landsdel Vest- og Sydsjælland	3690	3808	3506	3511	3554	3708	3711	3562	3624	3712	3582	3673	3655	3965	3808	3981	4144	4228	3887	4041	4266	4419	4415	4424	4802	4850	4704	5215	5054	5441	5301	5350	5608	6007	6159	6133	6515	6943	7017	6767	7146	7785	7923	7989	8403	8963	9301	9446	10227	11007	12060	12096	13283	14054	14985	16011	15659	16653	17332	16523	16887	17073	17335	16806	16717	17038	17131	14529	13853	14206	14232	14110	13593	14456	13700	13662	13866	12210	13189	12661	11235	12357	11423	11740	10726	11231	11403	11517	11710	11599	11161	11038	11361	11793	11974	11350
Realiseret handelspris	Fritidshus	Faxe	4285	4072	4024	2681	4045	3967	4063	3189	..	4009	3085	2812	..	3755	3642	3914	5203	4322	4773	3888	..	4998	4843	4911	..	5579	4338	5905	6113	6108	4878	4970	8108	7961	5736	5651	7790	6659	6653	10515	8425	8868	9093	7739	6366	8459	10203	11128	..	10822	..	10517	10432	14020	15752	13099	16219	20173	16635	..	..	16700	..	..	..	16655	..	..	..	..	..	..	..	..	..	..	..	..	11987	..	..	..	9258	..	..	8941	10828	..	..	12039	..	..	..	10084	9711	8501
Realiseret handelspris	Fritidshus	Guldborgsund	4300	5301	4297	3931	4430	4293	4260	4309	4365	4432	3707	4285	3994	4614	4426	4674	4875	4798	4470	4616	5266	5258	4748	4592	5736	5512	5016	5498	5478	5533	5687	5579	5884	6423	6350	6677	6851	6995	7112	8000	7707	8055	7582	7946	8359	9767	9733	9790	10426	11200	11494	12295	13780	13957	14513	14788	15640	14698	15650	16010	14835	15504	16615	15620	15875	16197	15602	13881	12947	13411	13318	12942	12968	13750	12634	12953	11816	13003	13575	12942	11003	10985	11266	10922	9977	9886	9984	11166	9892	9451	9736	9797	10836	10879	10608	9720
Realiseret handelspris	Fritidshus	Holbæk	3064	2672	2980	3350	2431	3181	3392	2910	2410	3446	2909	2683	3126	2963	3195	3445	4118	3663	3319	3577	3693	3815	3847	3735	3685	4019	3749	5220	4153	6270	4556	4156	4800	5686	4617	4928	5597	6708	5927	5335	6704	7093	6476	9102	7931	6861	7742	9361	9317	9126	10390	10555	11087	12215	12231	14303	12749	15332	15307	17753	16014	14332	17673	14735	12014	16393	14462	12704	14030	12266	11830	19957	11659	13802	11307	10057	12884	8616	9949	11166	12723	10831	8661	7550	7398	7964	9938	8186	9610	10119	10050	8826	7345	8851	9960	11194
